Date(Integer),Ticker(String),Open(Double),High(Double),Low(Double),Close(Double),Volume(Integer)
20090824,MMM,72.74,73,72.01,72.56,25080
20090824,MO,18.14,18.45,18.05,18.33,167211
20090824,MOLX,18.3,18.74,18.26,18.43,14393
20090824,MON,84.47,84.9,83.29,83.71,26256
20090824,MOT,7.53,7.63,7.41,7.48,216654
20090824,MRK,32.99,33,32.3109,32.5,135760
20090824,MRO,32.02,32.3,31.73,31.91,40953
20090824,MS,29.92,30.49,29.55,29.65,162842
20090824,MSFT,24.37,24.7326,24.28,24.64,541808
20090824,MTB,61.64,61.64,60.44,60.85,10696
20090824,MTW,6.91,7.11,6.83,6.85,35901
20090824,MU,7.11,7.25,7.06,7.09,106520
20090824,MUR,59.86,61.28,59.7,60.66,17444
20090824,MWV,22.13,22.57,21.85,21.94,22530
20090824,MWW,15.46,15.82,15.39,15.44,13062
20090824,MYL,14.42,14.7,14.4,14.63,78940
20090824,NBL,62.25,62.92,61.9775,62.37,12680
20090824,NBR,18.81,19.47,18.81,19.18,75552
20090824,NDAQ,20.99,21.28,20.61,20.67,22081
20090824,NEM,40.88,41.49,39.88,39.94,65111
20090824,NI,13.68,13.68,13.45,13.58,16510
20090824,NKE,55.7,56.25,55.56,56,38094
20090824,NOC,50.01,50.1,49.06,49.56,24571
20090824,NOV,39.93,40.5,39.31,39.63,46041
20090824,NOVL,4.7,4.81,4.69,4.79,25792
20090824,NSC,47.63,48,46.55,47.01,26302
20090824,NSM,15.3,15.3,14.61,14.68,80190
20090824,NTAP,21.99,22.08,21.5,21.93,115438
20090824,NTRS,60.29,60.9,59.13,59.3,17473
20090824,NU,24.34,24.43,24.18,24.39,7697
20090824,NUE,47.84,48.15,46.61,46.77,42712
20090824,NVDA,13.87,14,13.46,13.54,115369
20090824,NVLS,17.58,17.98,17.48,17.72,72446
20090824,NWL,13.71,13.71,13.32,13.49,38348
20090824,NWSA,11.16,11.33,10.98,11.08,94231
20090824,NYT,8.08,8.12,7.96,8,9303
20090824,NYX,28.13,28.37,27.62,27.68,29183
20090824,ODP,5.47,5.5,5.15,5.21,77706
20090824,OI,35.05,35.57,34.73,34.99,21318
20090824,OMC,36.61,37.55,36.57,36.94,20537
20090824,ORCL,22.1,22.49,22.04,22.32,222187
20090824,ORLY,38.3,38.35,37.27,37.29,16772
20090824,OXY,75.18,76,74.57,75.19,47930
20090824,PAYX,28.34,28.64,28.28,28.52,21533
20090824,PBCT,16.49,16.55,16.3,16.34,37226
20090824,PBG,35.97,36.05,35.8,35.93,12736
20090824,PBI,22.5,22.72,22.38,22.61,14821
20090824,PCAR,37.14,37.75,36.69,36.91,23583
20090824,PCG,40.68,40.79,40.26,40.57,22457
20090824,PCL,31.55,31.64,30.51,30.61,23597
20090824,PCP,87.17,88.79,86.71,87.88,8674
20090824,PCS,8.1,8.11,7.94,8,29858
20090824,PDCO,27.58,27.98,27.32,27.65,13640
20090824,PEG,32.9,33.03,32.42,32.73,24964
20090824,PEP,57.69,57.78,57.06,57.45,56899
20090824,PFE,16.73,16.79,16.61,16.73,311714
20090824,PFG,28.12,28.69,27.65,27.85,50478
20090824,PG,53.77,53.92,52.97,53.34,117818
20090824,PGN,39.49,39.69,39.25,39.68,11330
20090824,PGR,16.77,17.03,16.75,16.79,25499
20090824,PH,49.6,50.5,49.46,49.74,10779
20090824,PHM,12.77,13.08,12.52,12.62,75330
20090824,PKI,18.29,18.46,18.14,18.26,8922
20090824,PLD,10.32,10.5,10.02,10.27,124638
20090824,PLL,30.76,31.1,30.59,30.77,5157
20090824,PM,46.67,47.56,46.67,47.43,63905
20090824,PNC,42.42,43.1,40.78,41.11,78745
20090824,PNW,33.55,33.55,33.11,33.36,5617
20090824,POM,14.71,14.72,14.43,14.55,17952
20090824,PPG,54.88,55.23,54.01,54.15,9693
20090824,PPL,29.49,29.85,29,29.57,21832
20090824,PRU,50.74,51.46,49.12,49.46,42254
20090824,PSA,71.07,71.44,70.24,70.55,19051
20090824,PTV,26.3,26.3,25.29,25.38,13791
20090824,PWR,23.13,23.55,23.01,23.12,18011
20090824,PX,79.05,79.4,77.21,77.46,17170
20090824,PXD,31.41,32.11,31.15,31.49,22818
20090824,Q,3.8,3.81,3.72,3.73,118923
20090824,QCOM,46.87,47.5,46.86,47.41,116223
20090824,QLGC,14.59,14.76,14.33,14.36,33372
20090824,R,40.11,40.6,39.27,39.47,6208
20090824,RAI,46.27,46.95,46.21,46.74,21211
20090824,RDC,22.44,22.49,22.02,22.1,42906
20090824,RF,6.02,6.11,5.65,5.7,497067
20090824,RHI,26.61,26.765,26.26,26.36,7437
20090824,RHT,22.35,22.44,22.05,22.27,10450
20090824,RL,67.03,67.87,66.11,66.22,12367
20090824,ROK,40.52,40.79,39.83,39.93,7810
20090824,RRC,52.23,52.85,51.9,52.29,21768
20090824,RRD,18.05,18.19,17.58,17.81,19892
20090824,RSG,26.15,26.23,25.8,25.9,11271
20090824,RSH,15.31,15.45,15,15.21,34574
20090824,RTN,48.39,48.4,47.87,47.99,51683
20090824,RX,13.95,14,13.75,13.85,18686
20090824,S,3.92,3.92,3.8,3.83,397348
20090824,SBUX,19.74,19.85,19.11,19.24,109927
20090824,SCG,34.78,34.89,34.67,34.83,7546
20090824,SCHW,18.19,18.23,17.83,17.87,80486
20090824,SE,19.2,19.3,19.06,19.27,25770
20090824,SEE,18.89,18.97,18.55,18.61,7169
20090824,SGP,28.39,28.39,27.99,28.1,93485
20090824,SHLD,63.39,65.68,63,63.94,32332
20090824,SHW,62.19,62.55,60.92,61.05,10838
20090824,SIAL,52.37,52.6,51.84,51.95,4950
20090824,SII,29.41,29.85,29.0899,29.32,34660
20090824,SJM,54.3,54.58,52.84,53.16,10239
20090824,SLB,57.58,58.3,56.88,57.34,93257
20090824,SLE,9.72,9.79,9.58,9.72,63485
20090824,SLM,8.8,9.4197,8.75,9.17,85471
20090824,SNA,37.97,38.5,37.83,37.97,4503
20090824,SNDK,16.95,17.49,16.88,17.12,55042
20090824,SNI,33.73,34.07,33.41,33.55,3714
20090824,SO,31.53,31.64,31.3473,31.58,26806
20090824,SPG,62.32,63.45,61.07,61.31,35436
20090824,SPLS,22.58,22.89,22.16,22.19,131342
20090824,SRCL,51.33,51.69,51.08,51.29,4926
20090824,SRE,51.4,51.75,51.17,51.24,9800
20090824,STI,22.92,23.51,21.67,21.79,189827
20090824,STJ,38.02,38.13,37.54,37.92,13988
20090824,STR,35.01,35.53,34.9,35.18,11701
20090824,STT,53.86,54.64,53.08,53.3,42825
20090824,STZ,14.93,14.98,14.81,14.95,22376
20090824,SUN,26.4,26.59,26.01,26.12,33144
20090824,SVU,14.6,14.65,14.27,14.37,23104
20090824,SWK,42.15,42.53,41.71,41.83,7296
20090824,SWN,41.49,41.93,40.99,41.25,43184
20090824,SWY,19.28,19.28,18.86,18.9,51197
20090824,SYK,41.61,42,41.17,41.56,18951
20090824,SYMC,15.45,15.62,15.36,15.44,58809
20090824,SYY,25.2,25.48,25.11,25.33,35804
20090824,T,26.18,26.28,26,26.14,179959
20090824,TAP,46.28,46.31,45.86,46.07,5786
20090824,TDC,26.37,26.63,25.92,25.98,10607
20090824,TE,13.61,13.73,13.54,13.68,13995
20090824,TEG,35.51,36.0604,35.5,35.86,5223
20090824,TER,8.2,8.36,8.11,8.15,54160
20090824,TGT,45.89,45.89,45.09,45.17,65388
20090824,THC,4.65,4.66,4.5,4.57,61174
20090824,TIE,8.31,8.45,8.12,8.19,17570
20090824,TIF,32.53,33.43,32.23,32.32,24239
20090824,TJX,35.84,36.03,35.31,35.38,39256
20090824,TLAB,6.68,6.76,6.57,6.63,71138
20090824,TMK,42.53,43.31,41.35,41.75,8553
20090824,TMO,45.98,46.05,45.27,45.34,30035
20090824,TROW,46.62,47.21,45.91,45.98,16813
20090824,TRV,48.43,48.99,47.835,47.95,43611
20090824,TSN,11.84,12.15,11.8,12.1,44248
20090824,TSO,13.6,13.81,13.42,13.64,45027
20090824,TSS,15.49,15.49,15.33,15.37,6238
20090824,TWC,35.75,36,35.43,35.65,27415
20090824,TWX,28.31,28.93,28.08,28.73,91495
20090824,TXN,24.63,24.88,24.15,24.2,107954
20090824,TXT,14.71,15.07,14.52,14.75,56599
20090824,UNH,29.09,29.72,28.55,29.69,119079
20090824,UNM,22.02,22.44,21.84,21.98,36537
20090824,UNP,62.05,62.3,60.79,61.22,28100
20090824,UPS,53.59,53.95,53.24,53.52,25649
20090824,USB,22.44,22.82,21.65,21.72,162892
20090824,UTX,58.93,59.72,58.77,59.3,57567
20090824,VAR,40.43,40.86,40.29,40.66,16779
20090824,VFC,67.2,67.86,65.85,66.03,9245
20090824,VIA,26.21,26.5,25.9,26.16,622
20090824,VLO,18.85,19.37,18.62,18.91,122894
20090824,VMC,49.76,50.3,48.21,48.61,7673
20090824,VNO,57.04,57.79,55.73,55.99,29243
20090824,VRSN,21.02,21.1,20.64,20.74,41817
20090824,VTR,39.08,39.52,38.45,38.64,28192
20090824,VZ,31.36,31.53,31.26,31.41,86070
20090824,WAG,31.63,31.63,31.26,31.41,44051
20090824,WAT,52.02,52.02,51.38,51.48,5866
20090824,WDC,32.86,33.228,32.3221,32.4,29269
20090824,WEC,45.92,45.92,45.33,45.64,6711
20090824,WFC,28.17,28.54,27.2,27.32,516422
20090824,WFMI,28.98,29,28,28.13,14343
20090824,WFR,17.1,17.3,16.7,16.77,29041
20090824,WHR,63.93,64.82,63.33,63.98,18641
20090824,WIN,8.61,8.67,8.6,8.63,25749
20090824,WLP,54.95,54.95,54.25,54.76,27609
20090824,WM,30.08,30.38,30,30.24,16000
20090824,WMB,17.51,17.7,17.25,17.42,40754
20090824,WMT,51.52,51.7,51.15,51.55,116200
20090824,WPI,35.4,35.56,35.11,35.2,9200
20090824,WPO,461.5,461.5,445.01,452.34,918
20090824,WU,18.6,18.73,18.51,18.53,47094
20090824,WY,37.29,37.45,36.11,36.32,13971
20090824,WYE,48.06,48.15,47.87,48.12,71082
20090824,WYN,16.33,16.5,15.71,15.82,30507
20090824,WYNN,57.91,58.5248,55.21,55.5,36716
20090824,X,45.5,46.145,44.82,45,104371
20090824,XEL,19.88,19.95,19.77,19.91,17802
20090824,XL,16,16.61,15.88,16.35,94850
20090824,XLNX,22.38,22.77,22.18,22.3,57075
20090824,XOM,70.04,71.65,69.93,71.3,256036
20090824,XRAY,34.9,35.07,34.39,34.61,6499
20090824,XRX,8.48,8.61,8.45,8.56,45643
20090824,XTO,41.63,41.8,40.95,41.13,37588
20090824,YHOO,14.89,15.19,14.83,14.99,261709
20090824,YUM,36.02,36.16,35.1,35.15,32212
20090824,ZION,18.35,18.75,17.47,17.57,66800
20090824,ZMH,48.44,49,47.86,47.96,21776
20090825,A,25.5,25.7,25.225,25.34,30891
